timestamp,pod,status,memory_current_mi,memory_events_high,memory_events_oom_kill
2026-06-07T23:20:07-04:00,aggressor,Running,13277,240186,0
2026-06-07T23:20:09-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:09-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:09-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:20:09-04:00,aggressor,Running,13280,241410,0
2026-06-07T23:20:12-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:12-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:12-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:20:12-04:00,aggressor,Running,13280,242422,0
2026-06-07T23:20:14-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:14-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:14-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:20:14-04:00,aggressor,Running,13283,243612,0
2026-06-07T23:20:16-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:16-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:16-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:20:16-04:00,aggressor,Running,13284,244676,0
2026-06-07T23:20:19-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:19-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:19-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:20:19-04:00,aggressor,Running,13284,245646,0
2026-06-07T23:20:21-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:21-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:21-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:20:21-04:00,aggressor,Running,13286,246802,0
2026-06-07T23:20:23-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:23-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:23-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:20:23-04:00,aggressor,Running,13286,247814,0
2026-06-07T23:20:25-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:25-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:25-04:00,besteffort-holder,Running,205,0,0
2026-06-07T23:20:25-04:00,aggressor,Running,13288,248892,0
2026-06-07T23:20:28-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:28-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:28-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:20:28-04:00,aggressor,Running,13289,249866,0
2026-06-07T23:20:30-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:30-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:30-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:20:30-04:00,aggressor,Running,13289,250804,0
2026-06-07T23:20:32-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:32-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:32-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:20:32-04:00,aggressor,Running,13291,251856,0
2026-06-07T23:20:35-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:35-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:35-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:20:35-04:00,aggressor,Running,13292,252806,0
2026-06-07T23:20:37-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:37-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:37-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:20:37-04:00,aggressor,Running,13292,253707,0
2026-06-07T23:20:39-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:39-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:39-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:20:39-04:00,aggressor,Running,13292,254710,0
2026-06-07T23:20:41-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:41-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:41-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:20:41-04:00,aggressor,Running,13293,255604,0
2026-06-07T23:20:44-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:44-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:44-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:20:44-04:00,aggressor,Running,13294,256582,0
2026-06-07T23:20:46-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:46-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:46-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:20:46-04:00,aggressor,Running,13295,257568,0
2026-06-07T23:20:48-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:48-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:48-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:20:48-04:00,aggressor,Running,13296,258488,0
2026-06-07T23:20:51-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:51-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:51-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:20:51-04:00,aggressor,Running,13297,259520,0
2026-06-07T23:20:53-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:53-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:53-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:20:53-04:00,aggressor,Running,13298,260544,0
2026-06-07T23:20:55-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:55-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:55-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:20:55-04:00,aggressor,Running,13299,261532,0
2026-06-07T23:20:57-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:20:57-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:20:57-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:20:57-04:00,aggressor,Running,13300,262450,0
2026-06-07T23:21:00-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:00-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:00-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:00-04:00,aggressor,Running,13301,263390,0
2026-06-07T23:21:02-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:02-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:02-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:02-04:00,aggressor,Running,13301,264296,0
2026-06-07T23:21:04-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:04-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:04-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:04-04:00,aggressor,Running,13302,265182,0
2026-06-07T23:21:07-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:07-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:07-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:07-04:00,aggressor,Running,13301,266104,0
2026-06-07T23:21:09-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:09-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:09-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:09-04:00,aggressor,Running,13303,267016,0
2026-06-07T23:21:11-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:11-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:11-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:11-04:00,aggressor,Running,13304,267964,0
2026-06-07T23:21:13-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:13-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:13-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:13-04:00,aggressor,Running,13305,268808,0
2026-06-07T23:21:16-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:16-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:16-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:16-04:00,aggressor,Running,13305,269738,0
2026-06-07T23:21:18-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:18-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:18-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:18-04:00,aggressor,Running,13308,270754,0
2026-06-07T23:21:20-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:20-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:20-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:20-04:00,aggressor,Running,13309,271694,0
2026-06-07T23:21:23-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:23-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:23-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:23-04:00,aggressor,Running,13311,272610,0
2026-06-07T23:21:25-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:25-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:25-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:25-04:00,aggressor,Running,13311,273354,0
2026-06-07T23:21:27-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:27-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:27-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:27-04:00,aggressor,Running,13311,274054,0
2026-06-07T23:21:29-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:29-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:29-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:29-04:00,aggressor,Running,13312,274958,0
2026-06-07T23:21:32-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:32-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:32-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:32-04:00,aggressor,Running,13317,276200,0
2026-06-07T23:21:34-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:34-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:34-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:34-04:00,aggressor,Running,13321,277414,0
2026-06-07T23:21:36-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:36-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:36-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:36-04:00,aggressor,Running,13325,278470,0
2026-06-07T23:21:39-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:39-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:39-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:39-04:00,aggressor,Running,13330,279574,0
2026-06-07T23:21:41-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:41-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:41-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:41-04:00,aggressor,Running,13335,280664,0
2026-06-07T23:21:43-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:43-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:43-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:43-04:00,aggressor,Running,13340,281762,0
2026-06-07T23:21:45-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:45-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:45-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:45-04:00,aggressor,Running,13345,282838,0
2026-06-07T23:21:48-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:48-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:48-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:48-04:00,aggressor,Running,13347,283828,0
2026-06-07T23:21:50-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:50-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:50-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:50-04:00,aggressor,Running,13351,284864,0
2026-06-07T23:21:52-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:52-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:52-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:52-04:00,aggressor,Running,13355,285860,0
2026-06-07T23:21:55-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:55-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:55-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:55-04:00,aggressor,Running,13358,286876,0
2026-06-07T23:21:57-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:57-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:57-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:57-04:00,aggressor,Running,13360,287880,0
2026-06-07T23:21:59-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:21:59-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:21:59-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:21:59-04:00,aggressor,Running,13362,288530,0
2026-06-07T23:22:02-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:22:02-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:22:02-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:22:02-04:00,aggressor,Running,13311,289130,0
2026-06-07T23:22:04-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:22:04-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:22:04-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:22:04-04:00,aggressor,Running,13312,289900,0
2026-06-07T23:22:06-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:22:06-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:22:06-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:22:06-04:00,aggressor,Running,13311,290648,0
2026-06-07T23:22:08-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:22:08-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:22:08-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:22:08-04:00,aggressor,Running,13311,291391,0
2026-06-07T23:22:11-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:22:11-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:22:11-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:22:11-04:00,aggressor,Running,13311,292160,0
2026-06-07T23:22:13-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:22:13-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:22:13-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:22:13-04:00,aggressor,Running,13311,292940,0
2026-06-07T23:22:15-04:00,guaranteed-holder,Running,106,0,0
2026-06-07T23:22:15-04:00,burstable-holder,Running,104,0,0
2026-06-07T23:22:15-04:00,besteffort-holder,Running,204,0,0
2026-06-07T23:22:15-04:00,aggressor,Running,13311,293678,0
